timestamp,current,voltage
54310,15.00,4170.00
54312,15.00,4170.00
54315,12.50,4170.00
54317,13.75,4170.00
54320,15.00,4170.00
54322,13.75,4170.00
54324,12.50,4171.25
54326,16.25,4170.00
54328,13.75,4170.00
54331,15.00,4172.50
54333,15.00,4170.00
54335,15.00,4170.00
54337,15.00,4170.00
54339,13.75,4170.00
54341,15.00,4170.00
54344,15.00,4170.00
54346,13.75,4171.25
54348,16.25,4168.75
54350,15.00,4170.00
54352,13.75,4171.25
54354,13.75,4170.00
54358,13.75,4171.25
54360,13.75,4170.00
54362,15.00,4170.00
54364,15.00,4171.25
54366,15.00,4171.25
54369,13.75,4171.25
54371,15.00,4170.00
54373,16.25,4170.00
54375,16.25,4171.25
54377,13.75,4171.25
54379,15.00,4171.25
54382,13.75,4170.00
54384,15.00,4171.25
54386,15.00,4170.00
54388,13.75,4170.00
54390,15.00,4170.00
54392,13.75,4170.00
54395,15.00,4171.25
54397,13.75,4171.25
54400,15.00,4171.25
54402,16.25,4170.00
54404,15.00,4168.75
54407,13.75,4168.75
54409,15.00,4170.00
54411,15.00,4171.25
54413,15.00,4168.75
54415,16.25,4170.00
54417,13.75,4170.00
54420,15.00,4171.25
54422,13.75,4170.00
54424,13.75,4170.00
54426,13.75,4170.00
54428,16.25,4170.00
54431,15.00,4168.75
54433,15.00,4170.00
54435,13.75,4170.00
54437,15.00,4171.25
54439,13.75,4170.00
54441,13.75,4170.00
54445,15.00,4170.00
54447,15.00,4171.25
54449,13.75,4168.75
54451,15.00,4170.00
54453,13.75,4170.00
54455,13.75,4171.25
54458,13.75,4170.00
54460,13.75,4171.25
54462,13.75,4171.25
54464,13.75,4170.00
54466,15.00,4171.25
54469,13.75,4170.00
54471,13.75,4171.25
54473,13.75,4170.00
54475,11.25,4170.00
54477,13.75,4170.00
54479,13.75,4171.25
54482,13.75,4170.00
54484,12.50,4171.25
54487,13.75,4171.25
54489,13.75,4170.00
54491,13.75,4170.00
54494,11.25,4171.25
54496,12.50,4171.25
54498,12.50,4170.00
54500,17.50,4168.75
54502,18.75,4168.75
54504,37.50,4161.25
54507,68.75,4152.50
54509,72.50,4143.75
54511,218.75,4152.50
54513,67.50,4152.50
54515,66.25,4152.50
54518,67.50,4152.50
54520,68.75,4153.75
54522,68.75,4153.75
54524,66.25,4153.75
54526,66.25,4153.75
54530,67.50,4153.75
54532,66.25,4153.75
54534,66.25,4152.50
54536,67.50,4153.75
54538,66.25,4152.50
54540,67.50,4152.50
54543,65.00,4151.25
54545,65.00,4152.50
54547,67.50,4153.75
54549,66.25,4152.50
54551,66.25,4152.50
54554,67.50,4152.50
54556,67.50,4152.50
54558,66.25,4153.75
